transaction_id,date,filer,transaction_type,amount,payee,purpose,explanation,target_candidate,support_oppose,amount_toward_target,race,office,district,party,detail_url,first_seen,phase,target_as_filed
a_01kt4esgwgfkx9sjjb7hcvbr9s,2026-06-02,MAINE CONSERVATION VOTERS ACTION FUND,Independent Expenditure,31000.00,SKDKnickerbocker LLC,"ONL - Social media, online ads","social media, online ads",Hannah Pingree,Support,31000.00,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kt4esgwgfkx9sjjb7hcvbr9s,2026-08-31 13:18,Primary,
a_01kt7x6rh6f899812qwnrpendq,2026-06-02,Working Mainers First,Independent Expenditure,21750.00,"Targeted Platform Media, LLC",TVN - TV ads and production,Media Buy,Troy Dale Jackson,Support,21750.00,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kt7x6rh6f899812qwnrpendq,2026-08-31 13:18,Primary,Troy Jackson
a_01kt7x9j5yetst9zx1cyg5349m,2026-06-02,Working Mainers First,Independent Expenditure,20000.00,Frame Media Strategies,TVN - TV ads and production,Video Production,Troy Dale Jackson,Support,20000.00,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kt7x9j5yetst9zx1cyg5349m,2026-08-31 13:18,Primary,Troy Jackson
a_01ky3h28swf8p9zzm4k00rgzvz,2026-06-02,Working Mainers First,Independent Expenditure,3841.25,Frame Media Strategies,TVN - TV ads and production,Planning and Placement TV,Troy Dale Jackson,Support,3841.25,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01ky3h28swf8p9zzm4k00rgzvz,2026-08-31 13:18,Primary,Troy Jackson
a_01ky3j3bjtfbk9d2yj20c68gek,2026-06-02,Working Mainers First,Independent Expenditure,591.25,DS Political,"ONL - Social media, online ads",Digital Ad,Troy Dale Jackson,Support,591.25,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01ky3j3bjtfbk9d2yj20c68gek,2026-08-31 13:18,Primary,Troy Jackson
a_01kz42jw1xerv8gtmaen2we535,2026-06-02,Working Families Party PAC,Independent Expenditure,10826.61,Facebook,"ONL - Social media, online ads",Digital ads,Jacqueline Sartoris,Support,10826.61,District Attorney District 2nd Prosecutorial District Attorney (Cumberland),District Attorney,2nd Prosecutorial District Attorney (Cumberland),Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kz42jw1xerv8gtmaen2we535,2026-08-31 13:18,Primary,
a_01kt20jt9vf0bsf0c2fb3jvkxb,2026-06-01,RECLAIM MAINE,Independent Expenditure,15406.33,Spectrum Monthly LLC,MHS - Direct mail (all costs included),Printing/Postage,Jonathan Bush,Oppose,15406.33,Governor,Governor,-,Republican,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kt20jt9vf0bsf0c2fb3jvkxb,2026-08-31 13:18,Primary,
a_01kt57hqnef0htcvmz95rbzzx9,2026-06-01,Working Families Party PAC,Independent Expenditure,2000.00,"Community Labor Administrative Services, Inc","PHO - Phone bank, robocalls/texts",Texting,Jacqueline Sartoris,Support,2000.00,District Attorney District 2nd Prosecutorial District Attorney (Cumberland),District Attorney,2nd Prosecutorial District Attorney (Cumberland),Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kt57hqnef0htcvmz95rbzzx9,2026-08-31 13:18,Primary,
a_01kx19s17sffev5ee9ncwqnvz2,2026-06-01,Safer Maine PAC,Independent Expenditure,47.52,Scale To Win,"PHO - Phone bank, robocalls/texts",Robotexts sent to Democratic primary voters in House District 23 in support of Tori Kornfield.,Victoria Porter Kornfield,Support,47.52,Representative District 23,Representative,23,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kx19s17sffev5ee9ncwqnvz2,2026-08-31 13:18,Primary,
a_01kx19wa51f6t85yaybsjvt3c7,2026-06-01,Safer Maine PAC,Independent Expenditure,64.06,Scale To Win,"PHO - Phone bank, robocalls/texts",Robotexts sent to Democratic primary voters in House District 41 in support of Josh Gerritsen.,Joshua D. Gerritsen,Support,64.06,Representative District 41,Representative,41,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kx19wa51f6t85yaybsjvt3c7,2026-08-31 13:18,Primary,
a_01kx19z7xfe91s3te9gg0aw477,2026-06-01,Safer Maine PAC,Independent Expenditure,32.31,Scale To Win,"PHO - Phone bank, robocalls/texts",Robotexts sent to Democratic primary voters in House District 95 in support of Kiernan Majerus-Collins.,Kiernan Innes Majerus-Collins,Support,32.31,Representative District 95,Representative,95,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kx19z7xfe91s3te9gg0aw477,2026-08-31 13:18,Primary,
a_01kxdzsjr9e49v5dqw6ckxkecb,2026-06-01,MAINE CONSERVATION VOTERS ACTION FUND,Independent Expenditure,103.28,MAINE CONSERVATION VOTERS,"PHO - Phone bank, robocalls/texts",Scale To Win - text messaging,Hannah Pingree,Support,103.28,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kxdzsjr9e49v5dqw6ckxkecb,2026-08-31 13:18,Primary,
a_01kt2n4nkpeacv6dat1f4p3g85,2026-05-31,Strong Maine Communities PAC,Independent Expenditure,13363.88,Convergence Targeted Communication,MHS - Direct mail (all costs included),Mail,Lisa Pratt,Support,8886.06,Representative District 135,Representative,135,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kt2n4nkpeacv6dat1f4p3g85,2026-08-31 13:18,Primary,
a_01kt2n4nkpeacv6dat1f4p3g85,2026-05-31,Strong Maine Communities PAC,Independent Expenditure,13363.88,Convergence Targeted Communication,MHS - Direct mail (all costs included),Mail,Matthew Kershaw,Support,4477.82,Representative District 95,Representative,95,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kt2n4nkpeacv6dat1f4p3g85,2026-08-31 13:18,Primary,
a_01kxe2qy8pe2dt6ngfnd1sp49w,2026-05-31,MAINE CONSERVATION VOTERS ACTION FUND,Independent Expenditure,147.50,MAINE CONSERVATION VOTERS,"PER - Staffing, consulting",Staff time - May 27-31,Hannah Pingree,Support,147.50,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kxe2qy8pe2dt6ngfnd1sp49w,2026-08-31 13:18,Primary,
a_01kssqw48wfq28rrg9h1b9tzrt,2026-05-29,Gun Owners of Maine PAC,Independent Expenditure,2884.05,Spectrum Marketing Compaines,MHS - Direct mail (all costs included),direct mail,Chad Richard Perkins,Support,2884.05,Senator District 4,Senator,4,Republican,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kssqw48wfq28rrg9h1b9tzrt,2026-08-31 13:18,Primary,
a_01kssxgf5xfm9tpe4zva2pxena,2026-05-29,314 Action Victory Fund - Maine,Independent Expenditure,9000.00,Novel Messaging LLC,TVN - TV ads and production,Advertising and Media Production,Nirav Shah,Support,9000.00,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kssxgf5xfm9tpe4zva2pxena,2026-08-31 13:18,Primary,
a_01kssy5anhewhabff93tvgyzz1,2026-05-29,MPA CAMPAIGN VOTE!,Independent Expenditure,37842.50,MAINE PEOPLE'S ALLIANCE,"PER - Staffing, consulting",Canvass and Digital,Shenna Bellows,Support,37842.50,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kssy5anhewhabff93tvgyzz1,2026-08-31 13:18,Primary,
a_01ksszzhqzf8dat3x8wkt60kbq,2026-05-29,MAINE CONSERVATION VOTERS ACTION FUND,Independent Expenditure,60000.00,SKDKnickerbocker LLC,TVN - TV ads and production,TV ads and production,Hannah Pingree,Support,60000.00,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01ksszzhqzf8dat3x8wkt60kbq,2026-08-31 13:18,Primary,
a_01kst2872nf34s06e7c9ys7az4,2026-05-29,Safer Maine PAC,Independent Expenditure,8351.55,North Star Strategies,MHS - Direct mail (all costs included),"Direct Mail, Pro Ellie Sato",Eleanor Sato,Support,8351.55,Senator District 30,Senator,30,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kst2872nf34s06e7c9ys7az4,2026-08-31 13:19,Primary,
a_01ksth8ppbfmybs7b6vv8m7avw,2026-05-29,Maine AFLCIO PAC,Independent Expenditure,33146.25,Resonance Campaigns,MHS - Direct mail (all costs included),Mailing in support of Troy Jackson for Governor,Troy Dale Jackson,Support,33146.25,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01ksth8ppbfmybs7b6vv8m7avw,2026-08-31 13:19,Primary,Troy Jackson for Governor
a_01ksxqrv04fd3t00e1r16447z2,2026-05-29,Working Mainers First,Independent Expenditure,14300.00,Frame Media Strategies,TVN - TV ads and production,Planning and Placement TV,Troy Dale Jackson,Support,14300.00,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01ksxqrv04fd3t00e1r16447z2,2026-08-31 13:19,Primary,Troy Jackson
a_01ksxqxbg6fbgvm13yq1bam5h5,2026-05-29,Working Mainers First,Independent Expenditure,95700.00,"Targeted Platform Media, LLC",TVN - TV ads and production,TV Media Buy,Troy Dale Jackson,Support,95700.00,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01ksxqxbg6fbgvm13yq1bam5h5,2026-08-31 13:19,Primary,Troy Jackson
a_01kt9jts22ees8r1brrdpbd37d,2026-05-29,Safer Maine PAC,Independent Expenditure,250.91,Scale To Win,"PHO - Phone bank, robocalls/texts",Robotexts sent to Democratic primary voters in Senate District 30 in support of Ellie Sato.,Eleanor Sato,Support,250.91,Senator District 30,Senator,30,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kt9jts22ees8r1brrdpbd37d,2026-08-31 13:19,Primary,
a_01kxdzc0f0f4nv88kvykj39zhx,2026-05-29,MAINE CONSERVATION VOTERS ACTION FUND,Independent Expenditure,116.32,Scale to Win,"PHO - Phone bank, robocalls/texts",text messaging,Hannah Pingree,Support,116.32,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kxdzc0f0f4nv88kvykj39zhx,2026-08-31 13:19,Primary,
a_01ksqv48akeen8tgnkt7z4send,2026-05-28,MPA Votes,Independent Expenditure,194.67,MAINE PEOPLE'S ALLIANCE,"LIT - Palmcards, signs, stickers, etc.",Lit creation and copy,Shenna Bellows,Support,97.34,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01ksqv48akeen8tgnkt7z4send,2026-08-31 13:19,Primary,
a_01ksqv48akeen8tgnkt7z4send,2026-05-28,MPA Votes,Independent Expenditure,194.67,MAINE PEOPLE'S ALLIANCE,"LIT - Palmcards, signs, stickers, etc.",Lit creation and copy,Rachel Mary Phipps,Support,48.67,Representative District 135,Representative,135,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01ksqv48akeen8tgnkt7z4send,2026-08-31 13:19,Primary,Rachel Phipps
a_01ksqv48akeen8tgnkt7z4send,2026-05-28,MPA Votes,Independent Expenditure,194.67,MAINE PEOPLE'S ALLIANCE,"LIT - Palmcards, signs, stickers, etc.",Lit creation and copy,Maureen AuCoin,Support,48.66,Representative District 55,Representative,55,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01ksqv48akeen8tgnkt7z4send,2026-08-31 13:19,Primary,
a_01kstwxxbefzptqa4s3vn18kd6,2026-05-28,Working Mainers First,Independent Expenditure,572.63,Frame Media Strategies,"ONL - Social media, online ads","Planning and Placement: media buy, planning, optimization, targeting",Troy Dale Jackson,Support,572.63,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kstwxxbefzptqa4s3vn18kd6,2026-08-31 13:19,Primary,Troy Jackson
a_01kstx00yzftwtaaq0ewnm7gc9,2026-05-28,Working Mainers First,Independent Expenditure,3244.84,Meta,"ONL - Social media, online ads",Digital Buy: Meta Video,Troy Dale Jackson,Support,3244.84,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kstx00yzftwtaaq0ewnm7gc9,2026-08-31 13:19,Primary,Troy Jackson
a_01kstxd31gf0yaqfg97rcr7s4r,2026-05-28,Working Mainers First,Independent Expenditure,43500.00,"Targeted Platform Media, LLC",TVN - TV ads and production,Media Buy,Troy Dale Jackson,Support,43500.00,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kstxd31gf0yaqfg97rcr7s4r,2026-08-31 13:19,Primary,Troy Jackson
a_01kstxetp9ectbygwfw8m40c7g,2026-05-28,Working Mainers First,Independent Expenditure,6500.00,Frame Media Strategies,TVN - TV ads and production,Planning and Placement TV,Troy Dale Jackson,Support,6500.00,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kstxetp9ectbygwfw8m40c7g,2026-08-31 13:19,Primary,Troy Jackson
a_01kstxg6q3ej7vv1tbc3bae6xe,2026-05-28,Working Mainers First,Independent Expenditure,801.43,Meta,"ONL - Social media, online ads",Digital Buy: Meta Video,Troy Dale Jackson,Support,801.43,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kstxg6q3ej7vv1tbc3bae6xe,2026-08-31 13:19,Primary,Troy Jackson
a_01kstxhmvffc2v31zsrtyz3qbt,2026-05-28,Working Mainers First,Independent Expenditure,19300.95,DS Political,"ONL - Social media, online ads",Placing of Digital Ad,Digital Buy: Programmatic,Support,19300.95,,,,,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kstxhmvffc2v31zsrtyz3qbt,2026-08-31 13:19,Primary,
a_01ksty2f65evnsn9rstpepvb46,2026-05-28,Working Mainers First,Independent Expenditure,3547.47,Frame Media Strategies,TVN - TV ads and production,"Planning and Placement: media buy, planning, optimization, targeting",Troy Dale Jackson,Support,3547.47,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01ksty2f65evnsn9rstpepvb46,2026-08-31 13:19,Primary,Troy Jackson
a_01kt4sh2gzfm6syy2zgxtvp7rd,2026-05-28,Working Families Party PAC,Independent Expenditure,49455.00,Red Horse Strategies,TVN - TV ads and production,TV ads,Nirav Shah,Oppose,49455.00,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kt4sh2gzfm6syy2zgxtvp7rd,2026-08-31 13:19,Primary,
a_01kt4sjrkbe5hbxhzwdqbahh1a,2026-05-28,Working Families Party PAC,Independent Expenditure,51000.00,Red Horse Strategies,"ONL - Social media, online ads",Digital ads,Nirav Shah,Oppose,51000.00,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kt4sjrkbe5hbxhzwdqbahh1a,2026-08-31 13:19,Primary,
a_01kt4sqmrkeyksakap2hembeep,2026-05-28,Working Families Party PAC,Independent Expenditure,40212.34,Red Horse Strategies,MHS - Direct mail (all costs included),Direct mail,Nirav Shah,Oppose,8042.47,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kt4sqmrkeyksakap2hembeep,2026-08-31 13:19,Primary,
a_01kt4sqmrkeyksakap2hembeep,2026-05-28,Working Families Party PAC,Independent Expenditure,40212.34,Red Horse Strategies,MHS - Direct mail (all costs included),Direct mail,"Angus S. King, III",Oppose,8042.47,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kt4sqmrkeyksakap2hembeep,2026-08-31 13:19,Primary,
a_01kt4sqmrkeyksakap2hembeep,2026-05-28,Working Families Party PAC,Independent Expenditure,40212.34,Red Horse Strategies,MHS - Direct mail (all costs included),Direct mail,Hannah Pingree,Support,8042.47,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kt4sqmrkeyksakap2hembeep,2026-08-31 13:19,Primary,
a_01kt4sqmrkeyksakap2hembeep,2026-05-28,Working Families Party PAC,Independent Expenditure,40212.34,Red Horse Strategies,MHS - Direct mail (all costs included),Direct mail,Troy Dale Jackson,Support,8042.47,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kt4sqmrkeyksakap2hembeep,2026-08-31 13:19,Primary,
a_01kt4sqmrkeyksakap2hembeep,2026-05-28,Working Families Party PAC,Independent Expenditure,40212.34,Red Horse Strategies,MHS - Direct mail (all costs included),Direct mail,Shenna Bellows,Support,8042.46,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kt4sqmrkeyksakap2hembeep,2026-08-31 13:19,Primary,
a_01kt4t1vy4ft08w0h8hkft7pra,2026-05-28,Working Families Party PAC,Independent Expenditure,524.20,"Community Labor Administrative Services, Inc","PER - Staffing, consulting",Staff time,Shenna Bellows,Support,104.84,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kt4t1vy4ft08w0h8hkft7pra,2026-08-31 13:19,Primary,
a_01kt4t1vy4ft08w0h8hkft7pra,2026-05-28,Working Families Party PAC,Independent Expenditure,524.20,"Community Labor Administrative Services, Inc","PER - Staffing, consulting",Staff time,Troy Dale Jackson,Support,104.84,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kt4t1vy4ft08w0h8hkft7pra,2026-08-31 13:19,Primary,
a_01kt4t1vy4ft08w0h8hkft7pra,2026-05-28,Working Families Party PAC,Independent Expenditure,524.20,"Community Labor Administrative Services, Inc","PER - Staffing, consulting",Staff time,Hannah Pingree,Support,104.84,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kt4t1vy4ft08w0h8hkft7pra,2026-08-31 13:19,Primary,
a_01kt4t1vy4ft08w0h8hkft7pra,2026-05-28,Working Families Party PAC,Independent Expenditure,524.20,"Community Labor Administrative Services, Inc","PER - Staffing, consulting",Staff time,Nirav Shah,Oppose,104.84,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kt4t1vy4ft08w0h8hkft7pra,2026-08-31 13:19,Primary,
a_01kt4t1vy4ft08w0h8hkft7pra,2026-05-28,Working Families Party PAC,Independent Expenditure,524.20,"Community Labor Administrative Services, Inc","PER - Staffing, consulting",Staff time,"Angus S. King, III",Oppose,104.84,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kt4t1vy4ft08w0h8hkft7pra,2026-08-31 13:19,Primary,
a_01kt4s2d4zfbzr757zhx3yhb4p,2026-05-27,Working Families Party PAC,Independent Expenditure,10000.00,Red Horse Strategies,"ONL - Social media, online ads",Digital ads,Nirav Shah,Oppose,10000.00,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kt4s2d4zfbzr757zhx3yhb4p,2026-08-31 13:19,Primary,
a_01kt4s93gwfe38vmzssb8qrfw2,2026-05-27,Working Families Party PAC,Independent Expenditure,20000.00,Red Horse Strategies,"ONL - Social media, online ads",Digital ads,Nirav Shah,Oppose,4000.00,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kt4s93gwfe38vmzssb8qrfw2,2026-08-31 13:19,Primary,
a_01kt4s93gwfe38vmzssb8qrfw2,2026-05-27,Working Families Party PAC,Independent Expenditure,20000.00,Red Horse Strategies,"ONL - Social media, online ads",Digital ads,"Angus S. King, III",Oppose,4000.00,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kt4s93gwfe38vmzssb8qrfw2,2026-08-31 13:19,Primary,
a_01kt4s93gwfe38vmzssb8qrfw2,2026-05-27,Working Families Party PAC,Independent Expenditure,20000.00,Red Horse Strategies,"ONL - Social media, online ads",Digital ads,Shenna Bellows,Support,4000.00,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kt4s93gwfe38vmzssb8qrfw2,2026-08-31 13:19,Primary,
a_01kt4s93gwfe38vmzssb8qrfw2,2026-05-27,Working Families Party PAC,Independent Expenditure,20000.00,Red Horse Strategies,"ONL - Social media, online ads",Digital ads,Troy Dale Jackson,Support,4000.00,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kt4s93gwfe38vmzssb8qrfw2,2026-08-31 13:19,Primary,
a_01kt4s93gwfe38vmzssb8qrfw2,2026-05-27,Working Families Party PAC,Independent Expenditure,20000.00,Red Horse Strategies,"ONL - Social media, online ads",Digital ads,Hannah Pingree,Support,4000.00,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kt4s93gwfe38vmzssb8qrfw2,2026-08-31 13:19,Primary,
a_01kt4sc0m3ekxbgwjay19tdgc4,2026-05-27,Working Families Party PAC,Independent Expenditure,5000.00,Red Horse Strategies,"ONL - Social media, online ads",Website,Nirav Shah,Oppose,1000.00,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kt4sc0m3ekxbgwjay19tdgc4,2026-08-31 13:19,Primary,
a_01kt4sc0m3ekxbgwjay19tdgc4,2026-05-27,Working Families Party PAC,Independent Expenditure,5000.00,Red Horse Strategies,"ONL - Social media, online ads",Website,"Angus S. King, III",Oppose,1000.00,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kt4sc0m3ekxbgwjay19tdgc4,2026-08-31 13:19,Primary,
a_01kt4sc0m3ekxbgwjay19tdgc4,2026-05-27,Working Families Party PAC,Independent Expenditure,5000.00,Red Horse Strategies,"ONL - Social media, online ads",Website,Shenna Bellows,Support,1000.00,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kt4sc0m3ekxbgwjay19tdgc4,2026-08-31 13:19,Primary,
a_01kt4sc0m3ekxbgwjay19tdgc4,2026-05-27,Working Families Party PAC,Independent Expenditure,5000.00,Red Horse Strategies,"ONL - Social media, online ads",Website,Troy Dale Jackson,Support,1000.00,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kt4sc0m3ekxbgwjay19tdgc4,2026-08-31 13:19,Primary,
a_01kt4sc0m3ekxbgwjay19tdgc4,2026-05-27,Working Families Party PAC,Independent Expenditure,5000.00,Red Horse Strategies,"ONL - Social media, online ads",Website,Hannah Pingree,Support,1000.00,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kt4sc0m3ekxbgwjay19tdgc4,2026-08-31 13:19,Primary,
a_01kt4sz6ehfwjvr7750bbyks22,2026-05-27,Working Families Party PAC,Independent Expenditure,1180.74,"Community Labor Administrative Services, Inc","PER - Staffing, consulting",Staff time,Shenna Bellows,Support,236.15,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kt4sz6ehfwjvr7750bbyks22,2026-08-31 13:19,Primary,
